rc1,rc2,rc3,zs1,zs2,zs3,nfp,etabar,B2c,p2,axis_lenght,iota,max_elongation,min_L_grad_B,min_R0,r_singularity,L_grad_grad_B,B20_variation,beta,DMerc_times_r2
-0.776760428484272,-0.6061682122255178,0.1173983647299542,-0.3052129876573348,0.0571218383448726,0.0555870971459648,2.0,-1.5003600240541717,-2.305894176114709,-3877346.391253213,14.665507786738278,3.761860536219843,6548.362451395451,-7.367950725767594e-05,-0.2655302759798356,3.0526763379846e-06,2.761016467992544e-07,23995461.72021931,4.5405241107553636e-11,-2700430.192369216
0.6554387614329431,-0.1660090445201215,0.1589741944845312,-0.3954428351769377,0.1214491552331306,0.0206703182646126,10.0,-2.61114579524116,-1.920255267205559,-1911850.391638143,40.55406318912719,-9.87459381696193,173391.63997865588,-0.0011820550863285,0.0195779995624045,8.152978803737846e-07,-2.3617893569813994e-06,13765123.1636315,1.5969686655750104e-12,2372811.5418482022
-0.8333738525935974,-0.2518036009396185,0.1623085092538513,0.3187648175834872,-0.2249300696190711,-0.1381641257514881,3.0,-2.9430747623089446,-2.495529817746649,-3724631.481334925,17.201418679892715,-0.0029387162883518,564021.45903681,0.0003592055570705,0.0771310557206353,5.156063956117324e-07,-2.70368828404048e-06,2573054.0732512744,1.2443133630624765e-12,-485527467.7694425
-0.0455612109684778,-0.0007559673226558,0.0006411958053997,-0.2578500695472751,0.0422813438650357,-0.034069850370287,10.0,-1.7695240235891931,-0.2870725502944483,-212442.67118041904,13.008290872067343,-9.16750627094429,21265.065187822875,0.0002096636579753,0.9543240175142652,3.984459644838599e-06,-5.952301612933643e-07,3651088.4501259504,4.238288176713803e-12,-39498.90219596678
0.3359887132031289,0.1326867807521052,0.0845685273023244,-0.4146836897416025,-0.2654520496854,-0.2261310865434735,7.0,-1.1219775450417215,-0.6310335631858409,-3127874.946784404,28.903366142423344,18.99983063569676,5064.691310147331,-0.022364342795218,0.7121295402466521,1.277405529419403e-06,-6.13594962438602e-06,1210798.7953181104,6.413820907672734e-12,4869011.587296243
0.1429274533983203,-0.0802188905122373,-0.0518015115245057,0.5169574424837832,-0.1613212832927509,0.1269501706559281,3.0,-0.7057940327321638,-1.41496246068943,-2920192.91592187,11.19654260502528,2.7769872320130298,68817.39445029982,-0.0005714923491176,0.8286520138709443,1.0252198799641143e-05,-1.6888199046862474e-07,311541.0209150606,3.8570515653090765e-10,-63681.42854876978
0.966313786676948,-0.4476601995223431,0.4244939177084736,0.081340506362289,-0.0446704411677185,0.0152513096240617,3.0,-0.8836412233328,1.3847446882727514,-3801614.8469312494,22.065326720467024,-2.846439260784773,76883.17354332955,-0.0031228447956457,-0.8384679039077646,4.310352962944531e-06,3.869943249452213e-07,78316745.9581932,8.875721134009903e-11,-2935017.662280474
-0.6719695567810582,-0.3085566284580105,0.2861577134662152,0.8582654715106277,-0.4391809683385381,0.3006742328084059,5.0,1.0117539417763757,1.8875704688865087,-846426.8647009626,39.55291720773453,6.4094164639682045,130257.30091149172,-0.0009520550455753,0.2637185601243537,1.8625923643627502e-05,3.750316576255532e-09,4990265.960654923,3.6900728442408936e-10,195987.70096999625
-0.5420687995488179,-0.2492074682355527,0.1035795383260338,0.0713415958170812,-0.0399232551045102,-0.0378331352325922,9.0,-0.1457821946970467,-1.8356851958046927,-3456964.226926884,29.19052789313236,3.5900602500382512,146553.753566698,-0.0015252600128446,0.312303270541663,2.0733082919955407e-08,-1.1017477358804093e-08,22234314.218715407,1.867379206948212e-15,36818786.20300995
0.8843901225316716,-0.2510161120775752,0.0503864873547957,0.9059618095455202,-0.6763399915297472,0.023810663001137,8.0,0.8696388485604413,1.374835965397132,-3107674.364403581,61.85826346768819,-5.877792931186488,787.4643124067602,-0.0017780120447328,-0.1857927219640426,2.4176148504148672e-05,-5.922772522170309e-05,478046.8919578681,2.282546315684869e-09,1127581.0926477383
-0.5526543812665284,0.0941872426015278,-0.0142827796961048,-0.1495147960980939,-0.0938015886855474,0.0644943499547489,5.0,0.4214965120656337,-1.9988366997257103,-855316.5713218327,15.144256967283916,-0.8922567014209726,448.3156366009513,-0.0017908433921242,0.5272500816388941,1.4900935233746582e-06,3.572809304598509e-05,391729.2262302655,2.386513000492601e-12,-32741.09426510284
0.6321420776461621,-0.4825711712565764,0.0670926292283025,-0.3119206675444377,-0.0978685479125431,-0.0774310124948065,5.0,-1.1928025892997407,0.3971577095190868,-506812.51559226535,25.81450800596057,-0.8222583250891413,335.3289535196614,-0.0031899205979959,-0.1818058781310409,1.0746441552125962e-05,0.0002527555374403,51787.87273079833,7.355065710981398e-11,-74308.2829154417
-0.9662621538688446,0.4763666824077469,0.4666833157957462,0.7267486500595726,0.3277186515163396,0.1632617353744807,10.0,2.2045469316732893,1.648982118653562,-432262.6567915493,88.272846437481,-29.85942207146426,16077.293061287824,7.357728823267841e-05,-0.1880099156878015,2.871883458510772e-06,-2.897347050332402e-06,72625.39828992955,4.4801360936423146e-12,-1186718.6674703984
-0.8328540189652682,-0.7922740652376907,0.1720587675127139,-0.5683046069522029,0.3999980527815565,-0.0558706875169412,4.0,1.3428443629530666,-2.085969932951029,-3688687.281923165,35.99846042546744,8.049513656644525,11908.476880303351,0.0006830531868188,-0.4530693166902452,6.483969752107727e-07,3.827735561477786e-06,1037938.5984437772,1.948783808990328e-12,-5197482.477970339
-0.0891688766776889,0.0468957916848712,-0.0280128257241315,-0.0406567133090672,-0.0393159676861282,0.0064745165836116,4.0,2.9710396559138377,2.1239376505021226,-3673666.36496803,6.9930933123405845,4.064231510144532,1131.807269877845,0.0276937529029015,0.9297140892830504,1.2101706890226816e-05,5.7808732811094825e-05,63622.42675297364,6.760873899865704e-10,-35373.2335369449
-0.2959049573513862,0.1808876051791518,0.1259331094107426,0.2092060439842435,-0.1443051620212901,0.0118250779612621,4.0,-0.958234937516577,-2.911260953352112,-366785.892745749,13.50427052816525,4.375104086249494,10271.708396896418,0.000550300547007,0.6346865292044108,8.538753622436077e-08,-4.424864211179301e-06,9564894.644540632,3.3605584445337925e-15,-281413.9366468973
-0.4084898427350448,-0.094706565207624,0.0128589561916048,-0.0440536316150271,0.0214207467233489,0.0160089355218474,6.0,1.1129344388092777,0.818895574173463,-3710717.008784861,12.89178430076095,-0.2249690635714841,3943.211899615166,-0.0007965756224936,0.5096625482489355,3.113086839726005e-06,4.2547794410369245e-06,8233458.808676938,4.5190814608029397e-11,-771924.6141121789
-0.0449988799375968,-0.0408062414227853,0.0016557411646448,-0.2947056304883445,-0.085795723980361,-0.0008351705383294,7.0,-0.1158605091637765,-1.953622466268112,-978171.604068931,12.05181754181403,-13.87921289081573,21257.46361872425,0.0473603668067667,0.915850619804262,4.913430488757711e-05,0.000233309786237,101.91332816358523,2.967526104859272e-09,3.077611830350297
0.5068817179956492,0.1275521998818518,0.1034486452147938,0.9686924528414644,-0.2639523913094998,0.193147922290028,3.0,2.8583972193871343,-0.8694239074113554,-2731298.5367119084,18.08592613165553,-2.9871093576383743,254387.75317596807,-0.0011720905789829,0.517221836671409,1.3433162935805943e-06,-1.9053778999070618e-07,17320245.305135906,6.193492286661013e-12,-13583183.488890631
0.4756311525364617,-0.246175831375437,0.1420078114068046,0.6630400249809107,0.329297704037181,0.2246213633240077,2.0,2.9079305927793766,1.2096613222331525,-472913.4803175188,13.447208556908851,-2.01070403475076,731914.917080538,-0.0100287208282066,0.1361852046812966,8.681464897536003e-07,-3.735682697557108e-06,18666808.697097573,4.478964134632218e-13,149532.8473109509
0.584879295049222,-0.5622604122718308,-0.0432070023829183,-0.5278672964058815,0.1946563925642635,0.1774558047758992,10.0,-2.680705437827162,-1.2705471941094544,-1828077.454773148,64.33331080962026,20.00365806863386,441.43242464836766,-0.0130530367836809,-0.1039327049381342,3.509157646706222e-05,0.0001547531525083,39342.1036743148,2.828851922931883e-09,-9985520134.920485
0.4821089984025249,-0.0955385900348418,0.0156646816973972,0.0951798099471665,0.0607252810118036,0.0452501389339259,7.0,1.119044478268319,-1.5629274575213452,-1510950.2049157282,17.788558874001264,-3.499416133236464,2658.009102786053,-0.0263322887729695,0.4066877298652358,1.0706541125912904e-06,1.6681988637422003e-06,2194454.045573926,2.1764986144518497e-12,857840.2542650552
0.3136491719240455,-0.1356505675873007,0.0125610540006202,-0.7455822223998554,0.5876579296995753,-0.13457644809711,10.0,0.8460339441639128,-0.2667888157332902,-127334.75086019032,54.48719477507751,19.58431405099494,7891.179772790169,-0.0021940948529444,0.5381392064880335,4.02258889271907e-07,5.719673082041336e-06,1521184.4155515565,2.5892149568623148e-14,142511.24816829432
-0.4952212016502511,0.3834241845135404,0.0501078122720597,-0.5545969231848329,-0.4677964413804002,-0.2615123108499366,1.0,2.8431522117917125,-1.044089726401347,-3065064.193634305,9.669089241244905,1.972432942354467,7397.528213352107,0.0914361137310778,0.4928537395976458,3.4687984548645724e-05,2.7459556722216568e-05,20179.562377386857,4.634550009656877e-09,-330174.6722046169
0.7446246496527731,0.6003556210887978,-0.2127763856112284,0.6317871225526259,-0.4073456669259213,0.2224517258600687,2.0,-1.32393543068934,-1.368908056831949,-1035884.5390111316,18.585316423372834,3.538875422401192,220.45881698801736,0.1647365521392991,0.0930258407339199,0.0012684227950982,0.0050718575931031,36.40173368717833,2.0943501469900693e-06,-437.11091452067393
0.4776394812420496,-0.0539728161434267,-0.0507246656892438,-0.0608370731958624,0.040289645941069,0.0232944002319205,9.0,-1.6170133735377017,0.31808604351949,-128761.84693590309,19.2554447802052,15.461327316348944,285.42533612684826,0.0266943220970084,0.5191123683037671,7.708192377173326e-05,0.0004140259648354,1085.3068920707829,9.613956473535408e-10,-191.0539794891311
0.6420233718310466,-0.2486349003160282,0.0647160279482845,0.4851103561391278,0.1697969482919218,-0.0248550231209183,1.0,0.1636904201035281,-0.9304134368419974,-1905980.6071344656,8.037642079567348,-0.9892535511205186,152614.29718506755,-0.0247790902142576,0.0446256999046403,8.475584720930024e-07,-1.5939604908437235e-05,13932.229338198811,1.7205515147509568e-12,-284.1336012085364
0.5975583543925597,-0.4003192445471091,-0.3914063993684973,-0.1658002473868897,-0.1363079202712875,-0.1274054140430786,7.0,2.404887660596672,-2.275008893560228,-135866.18105712,44.47369446015673,-20.882595081640407,2182.798999619555,0.0028881063360301,0.2719044772524661,3.822172412774417e-06,-1.6529409838276126e-06,2619371.1864999887,2.494260330023812e-12,-12336.581594443616
-0.7879297369876619,0.0972136710670809,-0.0094322298876179,0.5353154783285978,-0.3045784266135784,-0.095974265595363,2.0,-2.383531213223225,-0.8093254749179615,-163486.97317480232,11.967521044140817,-1.8223900206034136,149.66883033165666,-0.0001402482962565,0.2998517041918008,7.543762618884294e-06,4.84833826253818e-06,119450.9396336748,1.1691467995473774e-11,-1580.320278230291
0.2834493886482857,0.110163846331973,-0.0136187563041692,-0.1236876639725855,-0.1012285610573391,-0.04598808768872,7.0,-1.9906153002705111,-2.746928760418826,-1716363.7286121957,13.941878708929652,-1.115509755136186,347.4751193975526,-0.0009212807242741,0.7863364193425774,1.799415275838915e-06,-6.159842558831155e-06,1925959.6924912755,6.983642483155161e-12,-126225.65845103328
-0.0681582983444599,-0.0650369984262081,0.0417229955660402,-0.5512998546844291,0.4094865099109359,-0.025240703350386,7.0,-0.7906798371180721,1.836292076841476,-3944640.470006071,27.225678482133585,5.606351354027654,89964.51110710907,-5.728582712165433e-05,0.9069786577814718,6.883044170744316e-06,4.497109231085996e-08,25925570.4050861,2.3484342371932257e-10,-14284539.481775371
0.4329496027972773,0.2780040923963485,-0.1568723067768082,-0.8674896895220816,-0.157435979432868,0.0659693452752369,6.0,-1.3940952936831132,-0.1649023708734421,-1587369.173199054,34.01647462359979,11.883647050644653,2562.7753387447974,-0.0080622918730017,0.4850769648935789,7.4976900225776034e-06,9.672697540360398e-05,53405.006698689685,1.1213540833205763e-10,129303.0414334982
-0.0960153922171802,0.0213082475105893,0.0071250571731651,0.1036368630626877,0.0072375855924573,0.0057301318691006,8.0,1.838480185538621,-0.7938992199594025,-1812282.0685657084,8.219356969076221,-1.3915235909520791,333.8696603964916,0.0306526566249545,0.926577008239792,1.3738204283665196e-05,0.0003576490133333,8419.346772430063,4.298288850591334e-10,12694.6893013125
0.3024999150129649,-0.2926358548754608,0.118297133884887,-0.4507871777995829,-0.4321591253443599,0.3849646834997177,5.0,2.665727615160629,-0.8553401735464179,-3069109.598405088,34.736559381902225,-14.77095574542304,183891.98138612328,-0.0023543983333185,0.2865670962266873,4.063107344127245e-06,4.140183145151172e-07,13934911.33061978,6.367058701045243e-11,-2021299.3369110408
0.8353593996139017,0.7651012744055274,-0.0618367933484636,0.3351535414042229,0.2835547384116509,0.0534372716531382,2.0,-2.7278264887615364,2.2652126588938084,-2543182.262512481,17.05295668408041,-3.9348766179760575,5248.743906202111,0.0133834172438774,0.0728501796971395,5.0608796850642695e-06,9.27705609285678e-06,57653.6261147402,8.18538997753155e-11,-386024.31395220966
0.1239353398093077,-0.0610718516561919,-0.0061777751589527,0.1217526314835913,0.108111549403194,-0.1047812633699542,10.0,1.3368266871125425,0.6708040415139195,-788211.7784474341,18.814263104549283,-3.5748726264089687,20127.83549342213,-0.0003132804530252,0.821170583693453,6.1521310233376285e-06,6.988727290417199e-07,18217847.54431245,3.7489006966280124e-11,528372.1819504428
-0.6135880104091924,0.4320793853296845,0.0133370524889187,-0.8636188211154494,0.4895635306006526,-0.0977804050661445,10.0,1.2975495364618723,2.331748755179372,-1084064.4986130062,68.28207509397932,-18.861622897450687,617.7868678306862,0.0005921350330253,0.4470780777804288,3.594730432135014e-06,4.0457261118536016e-05,372281.9625965075,1.7603443992570658e-11,762021.2905433124
0.9595450019941008,-0.8413184578012105,-0.1331456306777696,0.499388898589706,-0.3171874036465165,0.0945122632432975,7.0,-2.3366373805646536,-0.1207510560876359,-2330133.1978888623,62.75800568368579,-0.0595619307593627,1334933.6612508877,2.288410330086952e-05,-0.6677178291175415,1.6408713402916426e-06,7.822768762540006e-08,537216465.6192036,7.883873925624107e-12,-59032935.90577313
